fov_id,n_detected,ratio_to_median,robust_zscore
1,140,1.2017,0.674491
2,157,1.3476,1.16242
3,138,1.1845,0.617087
4,192,1.6481,2.166981
5,276,2.3691,4.577927
6,124,1.0644,0.215263
7,117,1.0043,0.014351
8,91,0.7811,-0.731894
9,105,0.9013,-0.33007
10,409,3.5107,8.395257
11,148,1.2704,0.904105
12,143,1.2275,0.760596
13,404,3.4678,8.251749
14,196,1.6824,2.281788
15,156,1.3391,1.133719
16,129,1.1073,0.358772
17,276,2.3691,4.577927
18,306,2.6266,5.438979
19,143,1.2275,0.760596
20,147,1.2618,0.875403
21,93,0.7983,-0.674491
22,124,1.0644,0.215263
23,196,1.6824,2.281788
24,69,0.5923,-1.363332
25,79,0.6781,-1.076315
26,93,0.7983,-0.674491
27,95,0.8155,-0.617087
28,110,0.9442,-0.186561
29,104,0.8927,-0.358772
30,133,1.1416,0.473579
31,317,2.721,5.754698
32,341,2.927,6.443539
33,235,2.0172,3.401156
34,221,1.897,2.999331
35,297,2.5494,5.180663
36,285,2.4464,4.836242
37,128,1.0987,0.33007
38,159,1.3648,1.219824
39,148,1.2704,0.904105
40,220,1.8884,2.97063
41,308,2.6438,5.496382
42,129,1.1073,0.358772
43,132,1.133,0.444877
44,113,0.97,-0.100456
45,134,1.1502,0.50228
46,109,0.9356,-0.215263
47,105,0.9013,-0.33007
48,144,1.2361,0.789298
49,135,1.1588,0.530982
50,142,1.2189,0.731894
51,164,1.4077,1.363332
52,174,1.4936,1.65035
53,190,1.6309,2.109577
54,216,1.8541,2.855823
55,127,1.0901,0.301368
56,144,1.2361,0.789298
57,138,1.1845,0.617087
58,182,1.5622,1.879964
59,206,1.7682,2.568805
60,99,0.8498,-0.50228
61,78,0.6695,-1.105017
62,66,0.5665,-1.449438
63,117,1.0043,0.014351
64,79,0.6781,-1.076315
65,97,0.8326,-0.559684
66,152,1.3047,1.018912
67,98,0.8412,-0.530982
68,133,1.1416,0.473579
69,147,1.2618,0.875403
70,149,1.279,0.932806
71,179,1.5365,1.793858
72,160,1.3734,1.248525
73,138,1.1845,0.617087
74,115,0.9871,-0.043053
75,102,0.8755,-0.416175
76,104,0.8927,-0.358772
77,207,1.7768,2.597507
78,89,0.7639,-0.789298
79,83,0.7124,-0.961508
80,79,0.6781,-1.076315
81,81,0.6953,-1.018912
82,92,0.7897,-0.703192
83,110,0.9442,-0.186561
84,129,1.1073,0.358772
85,93,0.7983,-0.674491
86,125,1.073,0.243965
87,110,0.9442,-0.186561
88,127,1.0901,0.301368
89,146,1.2532,0.846701
90,199,1.7082,2.367893
91,130,1.1159,0.387473
92,118,1.0129,0.043053
93,104,0.8927,-0.358772
94,127,1.0901,0.301368
95,150,1.2876,0.961508
96,97,0.8326,-0.559684
97,101,0.867,-0.444877
98,114,0.9785,-0.071754
99,120,1.03,0.100456
100,93,0.7983,-0.674491
101,100,0.8584,-0.473579
102,104,0.8927,-0.358772
103,119,1.0215,0.071754
104,127,1.0901,0.301368
105,130,1.1159,0.387473
106,162,1.3906,1.305929
107,207,1.7768,2.597507
108,270,2.3176,4.405716
109,109,0.9356,-0.215263
110,106,0.9099,-0.301368
111,99,0.8498,-0.50228
112,125,1.073,0.243965
113,156,1.3391,1.133719
114,135,1.1588,0.530982
115,124,1.0644,0.215263
116,110,0.9442,-0.186561
117,108,0.927,-0.243965
118,118,1.0129,0.043053
119,127,1.0901,0.301368
120,153,1.3133,1.047613
121,155,1.3305,1.105017
122,135,1.1588,0.530982
123,171,1.4678,1.564245
124,188,1.6137,2.052174
125,216,1.8541,2.855823
126,221,1.897,2.999331
127,69,0.5923,-1.363332
128,79,0.6781,-1.076315
129,111,0.9528,-0.15786
130,120,1.03,0.100456
131,142,1.2189,0.731894
132,124,1.0644,0.215263
133,175,1.5021,1.679051
134,133,1.1416,0.473579
135,124,1.0644,0.215263
136,150,1.2876,0.961508
137,142,1.2189,0.731894
138,186,1.5966,1.994771
139,200,1.7167,2.396595
140,166,1.4249,1.420736
141,200,1.7167,2.396595
142,204,1.7511,2.511402
143,241,2.0687,3.573366
144,188,1.6137,2.052174
145,108,0.927,-0.243965
146,118,1.0129,0.043053
147,121,1.0386,0.129158
148,126,1.0815,0.272666
149,148,1.2704,0.904105
150,137,1.176,0.588386
151,99,0.8498,-0.50228
152,123,1.0558,0.186561
153,138,1.1845,0.617087
154,147,1.2618,0.875403
155,121,1.0386,0.129158
156,148,1.2704,0.904105
157,138,1.1845,0.617087
158,179,1.5365,1.793858
159,184,1.5794,1.937367
160,179,1.5365,1.793858
161,246,2.1116,3.716875
162,195,1.6738,2.253086
163,128,1.0987,0.33007
164,112,0.9614,-0.129158
165,99,0.8498,-0.50228
166,94,0.8069,-0.645789
167,130,1.1159,0.387473
168,164,1.4077,1.363332
169,106,0.9099,-0.301368
170,54,0.4635,-1.793858
171,100,0.8584,-0.473579
172,105,0.9013,-0.33007
173,107,0.9185,-0.272666
174,121,1.0386,0.129158
175,114,0.9785,-0.071754
176,132,1.133,0.444877
177,178,1.5279,1.765157
178,148,1.2704,0.904105
179,159,1.3648,1.219824
180,204,1.7511,2.511402
181,113,0.97,-0.100456
182,108,0.927,-0.243965
183,100,0.8584,-0.473579
184,132,1.133,0.444877
185,96,0.824,-0.588386
186,82,0.7039,-0.99021
187,99,0.8498,-0.50228
188,96,0.824,-0.588386
189,91,0.7811,-0.731894
190,90,0.7725,-0.760596
191,122,1.0472,0.15786
192,117,1.0043,0.014351
193,123,1.0558,0.186561
194,125,1.073,0.243965
195,144,1.2361,0.789298
196,191,1.6395,2.138279
197,143,1.2275,0.760596
198,198,1.6996,2.339191
199,74,0.6352,-1.219824
200,82,0.7039,-0.99021
201,105,0.9013,-0.33007
202,134,1.1502,0.50228
203,97,0.8326,-0.559684
204,81,0.6953,-1.018912
205,76,0.6524,-1.16242
206,72,0.618,-1.277227
207,90,0.7725,-0.760596
208,87,0.7468,-0.846701
209,131,1.1245,0.416175
210,73,0.6266,-1.248525
211,136,1.1674,0.559684
212,96,0.824,-0.588386
213,111,0.9528,-0.15786
214,167,1.4335,1.449438
215,129,1.1073,0.358772
216,135,1.1588,0.530982
217,89,0.7639,-0.789298
218,95,0.8155,-0.617087
219,122,1.0472,0.15786
220,85,0.7296,-0.904105
221,108,0.927,-0.243965
222,73,0.6266,-1.248525
223,81,0.6953,-1.018912
224,94,0.8069,-0.645789
225,71,0.6094,-1.305929
226,80,0.6867,-1.047613
227,89,0.7639,-0.789298
228,92,0.7897,-0.703192
229,123,1.0558,0.186561
230,213,1.8283,2.769717
231,116,0.9957,-0.014351
232,117,1.0043,0.014351
233,138,1.1845,0.617087
234,123,1.0558,0.186561
235,106,0.9099,-0.301368
236,85,0.7296,-0.904105
237,110,0.9442,-0.186561
238,99,0.8498,-0.50228
239,107,0.9185,-0.272666
240,91,0.7811,-0.731894
241,79,0.6781,-1.076315
242,87,0.7468,-0.846701
243,92,0.7897,-0.703192
244,97,0.8326,-0.559684
245,66,0.5665,-1.449438
246,88,0.7554,-0.817999
247,121,1.0386,0.129158
248,95,0.8155,-0.617087
249,107,0.9185,-0.272666
250,132,1.133,0.444877
251,88,0.7554,-0.817999
252,110,0.9442,-0.186561
253,99,0.8498,-0.50228
254,97,0.8326,-0.559684
255,78,0.6695,-1.105017
256,89,0.7639,-0.789298
257,86,0.7382,-0.875403
258,116,0.9957,-0.014351
259,85,0.7296,-0.904105
260,106,0.9099,-0.301368
261,81,0.6953,-1.018912
262,66,0.5665,-1.449438
263,62,0.5322,-1.564245
264,72,0.618,-1.277227
265,88,0.7554,-0.817999
266,92,0.7897,-0.703192
267,86,0.7382,-0.875403
268,102,0.8755,-0.416175
269,114,0.9785,-0.071754
270,122,1.0472,0.15786
271,134,1.1502,0.50228
272,126,1.0815,0.272666
273,84,0.721,-0.932806
274,84,0.721,-0.932806
275,139,1.1931,0.645789
276,81,0.6953,-1.018912
277,102,0.8755,-0.416175
278,85,0.7296,-0.904105
279,107,0.9185,-0.272666
280,104,0.8927,-0.358772
281,79,0.6781,-1.076315
282,85,0.7296,-0.904105
283,90,0.7725,-0.760596
284,93,0.7983,-0.674491
285,82,0.7039,-0.99021
286,112,0.9614,-0.129158
287,205,1.7597,2.540103
288,123,1.0558,0.186561
289,83,0.7124,-0.961508
290,105,0.9013,-0.33007
291,84,0.721,-0.932806
292,91,0.7811,-0.731894
293,98,0.8412,-0.530982
294,138,1.1845,0.617087
295,96,0.824,-0.588386
296,101,0.867,-0.444877
297,81,0.6953,-1.018912
298,78,0.6695,-1.105017
299,107,0.9185,-0.272666
300,72,0.618,-1.277227
301,89,0.7639,-0.789298
302,99,0.8498,-0.50228
303,92,0.7897,-0.703192
304,110,0.9442,-0.186561
305,131,1.1245,0.416175
306,123,1.0558,0.186561
307,88,0.7554,-0.817999
308,121,1.0386,0.129158
309,101,0.867,-0.444877
310,104,0.8927,-0.358772
311,125,1.073,0.243965
312,119,1.0215,0.071754
313,93,0.7983,-0.674491
314,148,1.2704,0.904105
315,87,0.7468,-0.846701
316,111,0.9528,-0.15786
317,90,0.7725,-0.760596
318,72,0.618,-1.277227
319,90,0.7725,-0.760596
320,98,0.8412,-0.530982
321,109,0.9356,-0.215263
322,91,0.7811,-0.731894
323,87,0.7468,-0.846701
324,122,1.0472,0.15786
