fov_id,n_detected,ratio_to_median,robust_zscore
1,44,1.2571,0.433601
2,34,0.9714,-0.048178
3,31,0.8857,-0.192712
4,37,1.0571,0.096356
5,25,0.7143,-0.481779
6,26,0.7429,-0.433601
7,46,1.3143,0.529957
8,20,0.5714,-0.722669
9,29,0.8286,-0.289067
10,38,1.0857,0.144534
11,71,2.0286,1.734405
12,15,0.4286,-0.963558
13,31,0.8857,-0.192712
14,23,0.6571,-0.578135
15,11,0.3143,-1.15627
16,23,0.6571,-0.578135
17,29,0.8286,-0.289067
18,23,0.6571,-0.578135
19,38,1.0857,0.144534
20,26,0.7429,-0.433601
21,25,0.7143,-0.481779
22,41,1.1714,0.289067
23,23,0.6571,-0.578135
24,24,0.6857,-0.529957
25,29,0.8286,-0.289067
26,20,0.5714,-0.722669
27,27,0.7714,-0.385423
28,17,0.4857,-0.867202
29,29,0.8286,-0.289067
30,36,1.0286,0.048178
31,25,0.7143,-0.481779
32,15,0.4286,-0.963558
33,13,0.3714,-1.059914
34,31,0.8857,-0.192712
35,39,1.1143,0.192712
36,14,0.4,-1.011736
37,72,2.0571,1.782583
38,38,1.0857,0.144534
39,28,0.8,-0.337245
40,23,0.6571,-0.578135
41,35,1.0,0.0
42,23,0.6571,-0.578135
43,19,0.5429,-0.770847
44,20,0.5714,-0.722669
45,34,0.9714,-0.048178
46,33,0.9429,-0.096356
47,18,0.5143,-0.819024
48,37,1.0571,0.096356
49,12,0.3429,-1.108092
50,25,0.7143,-0.481779
51,7,0.2,-1.348982
52,20,0.5714,-0.722669
53,19,0.5429,-0.770847
54,9,0.2571,-1.252626
55,56,1.6,1.011736
56,62,1.7714,1.300804
57,23,0.6571,-0.578135
58,27,0.7714,-0.385423
59,24,0.6857,-0.529957
60,18,0.5143,-0.819024
61,13,0.3714,-1.059914
62,18,0.5143,-0.819024
63,54,1.5429,0.91538
64,35,1.0,0.0
65,20,0.5714,-0.722669
66,14,0.4,-1.011736
67,15,0.4286,-0.963558
68,21,0.6,-0.674491
69,14,0.4,-1.011736
70,22,0.6286,-0.626313
71,34,0.9714,-0.048178
72,12,0.3429,-1.108092
73,43,1.2286,0.385423
74,52,1.4857,0.819024
75,43,1.2286,0.385423
76,39,1.1143,0.192712
77,17,0.4857,-0.867202
78,20,0.5714,-0.722669
79,18,0.5143,-0.819024
80,28,0.8,-0.337245
81,34,0.9714,-0.048178
82,8,0.2286,-1.300804
83,16,0.4571,-0.91538
84,17,0.4857,-0.867202
85,14,0.4,-1.011736
86,21,0.6,-0.674491
87,15,0.4286,-0.963558
88,17,0.4857,-0.867202
89,14,0.4,-1.011736
90,23,0.6571,-0.578135
91,40,1.1429,0.24089
92,52,1.4857,0.819024
93,20,0.5714,-0.722669
94,15,0.4286,-0.963558
95,23,0.6571,-0.578135
96,24,0.6857,-0.529957
97,820,23.4286,37.81966
98,41,1.1714,0.289067
99,10,0.2857,-1.204448
100,22,0.6286,-0.626313
101,22,0.6286,-0.626313
102,8,0.2286,-1.300804
103,38,1.0857,0.144534
104,22,0.6286,-0.626313
105,5,0.1429,-1.445337
106,11,0.3143,-1.15627
107,22,0.6286,-0.626313
108,24,0.6857,-0.529957
109,32,0.9143,-0.144534
110,38,1.0857,0.144534
111,47,1.3429,0.578135
112,43,1.2286,0.385423
113,20,0.5714,-0.722669
114,39,1.1143,0.192712
115,13,0.3714,-1.059914
116,14,0.4,-1.011736
117,18,0.5143,-0.819024
118,22,0.6286,-0.626313
119,23,0.6571,-0.578135
120,40,1.1429,0.24089
121,40,1.1429,0.24089
122,25,0.7143,-0.481779
123,28,0.8,-0.337245
124,25,0.7143,-0.481779
125,25,0.7143,-0.481779
126,32,0.9143,-0.144534
127,41,1.1714,0.289067
128,31,0.8857,-0.192712
129,33,0.9429,-0.096356
130,35,1.0,0.0
131,27,0.7714,-0.385423
132,36,1.0286,0.048178
133,18,0.5143,-0.819024
134,26,0.7429,-0.433601
135,17,0.4857,-0.867202
136,25,0.7143,-0.481779
137,62,1.7714,1.300804
138,28,0.8,-0.337245
139,41,1.1714,0.289067
140,22,0.6286,-0.626313
141,28,0.8,-0.337245
142,42,1.2,0.337245
143,72,2.0571,1.782583
144,55,1.5714,0.963558
145,84,2.4,2.360718
146,45,1.2857,0.481779
147,29,0.8286,-0.289067
148,22,0.6286,-0.626313
149,23,0.6571,-0.578135
150,13,0.3714,-1.059914
151,11,0.3143,-1.15627
152,12,0.3429,-1.108092
153,6,0.1714,-1.397159
154,12,0.3429,-1.108092
155,41,1.1714,0.289067
156,20,0.5714,-0.722669
157,49,1.4,0.674491
158,34,0.9714,-0.048178
159,29,0.8286,-0.289067
160,88,2.5143,2.553429
161,88,2.5143,2.553429
162,66,1.8857,1.493515
163,56,1.6,1.011736
164,58,1.6571,1.108092
165,35,1.0,0.0
166,20,0.5714,-0.722669
167,20,0.5714,-0.722669
168,9,0.2571,-1.252626
169,19,0.5429,-0.770847
170,47,1.3429,0.578135
171,16,0.4571,-0.91538
172,42,1.2,0.337245
173,24,0.6857,-0.529957
174,28,0.8,-0.337245
175,41,1.1714,0.289067
176,70,2.0,1.686227
177,58,1.6571,1.108092
178,68,1.9429,1.589871
179,179,5.1143,6.937619
180,127,3.6286,4.432368
181,63,1.8,1.348982
182,53,1.5143,0.867202
183,38,1.0857,0.144534
184,27,0.7714,-0.385423
185,15,0.4286,-0.963558
186,19,0.5429,-0.770847
187,21,0.6,-0.674491
188,20,0.5714,-0.722669
189,26,0.7429,-0.433601
190,17,0.4857,-0.867202
191,64,1.8286,1.397159
192,18,0.5143,-0.819024
193,39,1.1143,0.192712
194,49,1.4,0.674491
195,54,1.5429,0.91538
196,95,2.7143,2.890675
197,88,2.5143,2.553429
198,155,4.4286,5.781349
199,35,1.0,0.0
200,31,0.8857,-0.192712
201,35,1.0,0.0
202,24,0.6857,-0.529957
203,35,1.0,0.0
204,28,0.8,-0.337245
205,16,0.4571,-0.91538
206,7,0.2,-1.348982
207,9,0.2571,-1.252626
208,35,1.0,0.0
209,32,0.9143,-0.144534
210,39,1.1143,0.192712
211,67,1.9143,1.541693
212,43,1.2286,0.385423
213,42,1.2,0.337245
214,63,1.8,1.348982
215,76,2.1714,1.975294
216,107,3.0571,3.46881
217,23,0.6571,-0.578135
218,35,1.0,0.0
219,33,0.9429,-0.096356
220,32,0.9143,-0.144534
221,36,1.0286,0.048178
222,38,1.0857,0.144534
223,44,1.2571,0.433601
224,22,0.6286,-0.626313
225,28,0.8,-0.337245
226,26,0.7429,-0.433601
227,26,0.7429,-0.433601
228,22,0.6286,-0.626313
229,73,2.0857,1.830761
230,39,1.1143,0.192712
231,57,1.6286,1.059914
232,53,1.5143,0.867202
233,115,3.2857,3.854233
234,70,2.0,1.686227
235,55,1.5714,0.963558
236,52,1.4857,0.819024
237,42,1.2,0.337245
238,26,0.7429,-0.433601
239,52,1.4857,0.819024
240,34,0.9714,-0.048178
241,30,0.8571,-0.24089
242,36,1.0286,0.048178
243,38,1.0857,0.144534
244,32,0.9143,-0.144534
245,34,0.9714,-0.048178
246,32,0.9143,-0.144534
247,74,2.1143,1.878939
248,60,1.7143,1.204448
249,69,1.9714,1.638049
250,95,2.7143,2.890675
251,97,2.7714,2.987031
252,63,1.8,1.348982
253,71,2.0286,1.734405
254,58,1.6571,1.108092
255,42,1.2,0.337245
256,67,1.9143,1.541693
257,58,1.6571,1.108092
258,47,1.3429,0.578135
259,47,1.3429,0.578135
260,45,1.2857,0.481779
261,37,1.0571,0.096356
262,25,0.7143,-0.481779
263,23,0.6571,-0.578135
264,42,1.2,0.337245
265,66,1.8857,1.493515
266,77,2.2,2.023472
267,155,4.4286,5.781349
268,127,3.6286,4.432368
269,112,3.2,3.709699
270,102,2.9143,3.22792
271,119,3.4,4.046945
272,68,1.9429,1.589871
273,58,1.6571,1.108092
274,64,1.8286,1.397159
275,47,1.3429,0.578135
276,52,1.4857,0.819024
277,32,0.9143,-0.144534
278,44,1.2571,0.433601
279,29,0.8286,-0.289067
280,27,0.7714,-0.385423
281,35,1.0,0.0
282,43,1.2286,0.385423
283,43,1.2286,0.385423
284,91,2.6,2.697963
285,84,2.4,2.360718
286,84,2.4,2.360718
287,112,3.2,3.709699
288,115,3.2857,3.854233
289,68,1.9429,1.589871
290,68,1.9429,1.589871
291,58,1.6571,1.108092
292,76,2.1714,1.975294
293,57,1.6286,1.059914
294,54,1.5429,0.91538
295,46,1.3143,0.529957
296,37,1.0571,0.096356
297,47,1.3429,0.578135
298,49,1.4,0.674491
299,38,1.0857,0.144534
300,44,1.2571,0.433601
301,66,1.8857,1.493515
302,118,3.3714,3.998767
303,101,2.8857,3.179742
304,121,3.4571,4.1433
305,137,3.9143,4.914147
306,86,2.4571,2.457073
307,55,1.5714,0.963558
308,48,1.3714,0.626313
309,67,1.9143,1.541693
310,63,1.8,1.348982
311,57,1.6286,1.059914
312,53,1.5143,0.867202
313,31,0.8857,-0.192712
314,34,0.9714,-0.048178
315,47,1.3429,0.578135
316,36,1.0286,0.048178
317,52,1.4857,0.819024
318,75,2.1429,1.927116
319,116,3.3143,3.902411
320,108,3.0857,3.516988
321,140,4.0,5.058681
322,135,3.8571,4.817791
323,145,4.1429,5.29957
324,119,3.4,4.046945
