filename,slide,coverage,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness,otsu_threshold,density_score,density_label,overlap_score,overlap_label
HP231668_20251210_031002_1.bmp,HP231668,0.5144577806122449,0.6794249061832206,0.16492235128454252,4.243314013714712,393.5546940677528,0.2064642857142857,0.34514398363427495,0.8334333103527289,130.0,0.9562307727349617,very dense,0.9458607141925139,heavy rouleaux
HP231668_20251210_031002_2.bmp,HP231668,0.47757563775510203,0.6362556497182859,0.17371544006560485,4.1998804851076,382.84462441759956,0.18432270408163265,0.45011168130592455,0.5094142427712043,134.0,0.9026458913016703,very dense,0.8667478010827813,heavy rouleaux
HP231668_20251210_031002_3_sparse.bmp,HP231668,0.3513323979591837,0.4979211545693155,0.17639656472974072,2.7469333929143063,6.882969428381128,0.004949617346938775,0.6119966537089793,2.7948731643800273,132.0,0.676454920376631,dense,0.7928894083439828,heavy rouleaux
HP231668_20251210_031002_4_sparse.bmp,HP231668,0.4842701530612245,0.4333262659728607,0.27442317591309834,2.6872665435891974,5.759286221971054,0.0032987244897959185,0.5412919847177063,2.1954730797290045,131.0,0.7356789184625191,very dense,0.8589933662072413,heavy rouleaux
HP231668_20251210_031002_5.bmp,HP231668,0.4974951530612245,0.6394950195061067,0.17934948045014323,4.210051553385094,417.7116342143752,0.19336964285714286,0.4467753916967997,0.5539789611832033,132.0,0.919562201156181,very dense,0.8880371473838026,heavy rouleaux
HP245487 R_20251205_041904_1.bmp,HP245487 R,0.5300718112244898,0.6837439827192257,0.1676383998906636,4.2173305118789814,466.82245465109554,0.20847614795918368,0.2954697005543327,0.42610189224632994,130.0,0.8694656016357932,very dense,0.8253280067356779,heavy rouleaux
HP245487 R_20251205_041904_2.bmp,HP245487 R,0.5185396683673469,0.6800625545701625,0.16590025685148407,4.2008285979047635,370.7573511420771,0.1936061224489796,0.23907264512300608,0.4923487563855714,133.0,0.8618885323565331,very dense,0.8215715880922474,heavy rouleaux
HP245487 R_20251205_041904_3.bmp,HP245487 R,0.5287683673469388,0.6791330863107244,0.16966427408712936,4.186946195116047,323.3138972652727,0.1822126275510204,0.2741808662526486,0.458760816702101,130.0,0.8722454890375516,very dense,0.8311561229909888,heavy rouleaux
