filename,slide,coverage,otsu_separability,saturation_score,lbp_entropy,glcm_contrast,edge_density_unmasked,tile_glcm_cv,tile_glcm_patchiness,otsu_threshold,density_score,density_label,overlap_score,overlap_label,raw_density_label,raw_overlap_label,gated,manual_density_label,manual_overlap_label
HP231668_20251210_031002_1.bmp,HP231668,0.5144577806122449,0.6794249061832206,0.16492235128454252,4.250423813994272,393.5546940677528,0.2064642857142857,0.34504620471615427,0.832695114770402,130.0,0.9560400754039742,very dense,0.9456011262531834,heavy rouleaux,very dense,heavy rouleaux,False,very dense,heavy rouleaux
HP231668_20251210_031002_2.bmp,HP231668,0.47757563775510203,0.6362556497182859,0.17371544006560485,4.198462970040036,382.84462441759956,0.18432270408163265,0.44995934291928513,0.5090829764356662,134.0,0.9023086829782161,very dense,0.8666211066930501,heavy rouleaux,very dense,heavy rouleaux,False,very dense,heavy rouleaux
HP231668_20251210_031002_3_sparse.bmp,HP231668,0.3513323979591837,0.4979211545693155,0.17639656472974072,2.7478438747161436,6.882969428381128,0.004949617346938775,0.6111835577744533,2.805706824359132,132.0,0.6768040882244876,sparser,0.7929992052098052,no rouleaux,dense,heavy rouleaux,True,sparser,no rouleaux
HP231668_20251210_031002_4_sparse.bmp,HP231668,0.4842701530612245,0.4333262659728607,0.27442317591309834,2.7080813793496024,5.759286221971054,0.0032987244897959185,0.5410716640262989,2.2000476341254482,131.0,0.7360810738053936,sparser,0.8591068634092967,no rouleaux,very dense,heavy rouleaux,True,sparser,no rouleaux
HP231668_20251210_031002_5.bmp,HP231668,0.4974951530612245,0.6394950195061067,0.17934948045014323,4.2081789643025225,417.7116342143752,0.19336964285714286,0.44665731397354397,0.5537861641577083,132.0,0.91950494182252,very dense,0.887950006842947,heavy rouleaux,very dense,heavy rouleaux,False,very dense,heavy rouleaux
HP245487 R_20251205_041904_1.bmp,HP245487 R,0.5300718112244898,0.6837439827192257,0.1676383998906636,4.225987457996315,466.82245465109554,0.20847614795918368,0.2953942947703142,0.4263170942229776,130.0,0.8694532163900258,very dense,0.8253223823307904,heavy rouleaux,very dense,heavy rouleaux,False,very dense,heavy rouleaux
HP245487 R_20251205_041904_2.bmp,HP245487 R,0.5185396683673469,0.6800625545701625,0.16590025685148407,4.204043365625702,370.7573511420771,0.1936061224489796,0.2392839231507541,0.4934137810864385,133.0,0.8621623615652148,very dense,0.8219397235670532,heavy rouleaux,very dense,heavy rouleaux,False,very dense,heavy rouleaux
HP245487 R_20251205_041904_3.bmp,HP245487 R,0.5287683673469388,0.6791330863107244,0.16966427408712936,4.192151033968897,323.3138972652727,0.1822126275510204,0.27413526407822825,0.45804052012322843,130.0,0.8719818311895378,very dense,0.8308935888357177,heavy rouleaux,very dense,heavy rouleaux,False,very dense,heavy rouleaux
